"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57"
"16",-3.15998489425982,-2.50002409638554,-2.09241017964072,-1.16185329341317,4.54633841463415,-1.09758805970149,4.96752121212121,5.12041194029851,4.07960895522388,1.27503582089552,4.55045373134328,1.68194626865672,3.09352870090635,1.22229253731343,1.40346846846847,0,1.90560298507463,3.78082089552239,2.70681681681682,5.12300302114804,3.07384384384384,3.45978484848485,3.37731343283582,4.79191343283582,2.54222985074627,-0.11193009118541,3.367,2.0767,0.660515151515152,2.41795795795796,5.02261791044776,3.20303353658537,0.981743975903615,1.58080298507463,-0.792182089552239,-0.472193939393938,-0.54411343283582,0.0375701492537317,2.56392537313433,2.10906268656716,-1.16346865671642,2.18238507462687,5.23960298507463,1.35946951219512,-1.7056,1.89967272727273,-2.40017469879518,-2.45621148036254,-2.90598493975904,-2.76428915662651,2.25601492537313,-2.75136474164134,0.478484848484849,-1.63133731343284,-3.41225757575758,-2.74830395136778,4.92535240963855
"17",-5.09060725075529,-4.42314759036145,-3.99297904191617,-3.06242215568862,2.60889329268293,-3.00319104477612,3.05918787878788,3.21480895522388,2.17400597014925,-0.630567164179105,2.64485074626866,-0.223656716417911,1.17184290030211,-0.683310447761195,-0.512264264264265,-1.90560298507463,0,1.87521791044776,0.787765765765765,3.24324471299094,1.15479279279279,1.55145151515151,1.47171044776119,2.88631044776119,0.636626865671642,-2.01516109422492,1.45866666666667,0.168366666666666,-1.24781818181818,0.518324324324324,3.11701492537313,1.26558841463415,-0.943262048192771,-0.3248,-2.69778507462687,-2.31947878787879,-2.44971641791045,-1.8680328358209,0.658322388059702,0.203459701492537,-3.06907164179105,0.276782089552239,3.334,-0.577975609756098,-3.61120298507463,-0.00866060606060644,-4.32329819277108,-4.38683383685801,-4.82910843373494,-4.68741265060241,0.350411940298507,-4.68216109422492,-1.3688,-3.53694029850746,-5.25954242424242,-4.67910030395137,3.00222891566265
"18",-6.98944578313253,-6.32998498498498,-5.87938507462687,-4.95688656716418,0.724844984802432,-4.88975595238095,1.17224545454545,1.33020535714286,0.296997023809524,-2.50578507462687,0.769632835820895,-2.09887462686567,-0.708340361445783,-2.55852835820896,-2.39493693693694,-3.78082089552239,-1.87521791044776,0,-1.09657185628743,1.34812990936556,-0.717916167664671,-0.342241691842901,-0.403507462686567,1.00739285714286,-1.23859104477612,-3.90007575757576,-0.428275757575758,-1.71743806646526,-3.13450453172205,-1.37380838323353,1.23562202380952,-0.621784194528875,-2.82384684684685,-2.20001791044776,-4.58489880952381,-4.23153939393939,-4.33305357142857,-3.74755357142857,-1.22346428571429,-1.66675,-4.95525,-1.59777083333333,1.45516071428571,-2.45944984802432,-5.49810119047619,-1.90143806646526,-6.22524924924925,-6.28715361445783,-6.73008708708709,-6.58860960960961,-1.52480597014925,-6.57120606060606,-3.28086060606061,-5.41788988095238,-7.17160303030303,-6.5716303030303,1.09814414414414
"19",-5.86935757575758,-5.21021450151057,-4.79903303303303,-3.87076276276276,1.82605810397554,-3.7957005988024,2.22398170731707,2.42561377245509,1.392,-1.42110810810811,1.84851351351351,-1.0167987987988,0.389849397590362,-1.48196996996997,-1.30769788519637,-2.70681681681682,-0.787765765765765,1.09657185628743,0,2.41188753799392,0.378655688622755,0.717796352583586,0.672462462462463,2.1023502994012,-0.156285285285285,-2.850125,0.628667682926829,-0.655544072948328,-2.07386930091185,-0.290557228915662,2.32847005988024,0.476107033639144,-1.72514414414414,-1.11855555555556,-3.48587125748503,-3.18224085365854,-3.23735928143713,-2.64795808383234,-0.127994011976047,-0.573676646706587,-3.85600299401198,-0.501781437125748,2.54971856287425,-1.36055351681957,-4.40073353293413,-0.841784194528875,-5.10731722054381,-5.16587575757576,-5.61230211480363,-5.46887009063444,-0.442267267267267,-5.47985365853658,-2.23604573170732,-4.31848203592814,-6.11957317073171,-5.47543902439024,2.21370694864048
"20",-8.28521712538226,-7.60246341463415,-7.21416918429003,-6.26919033232628,-0.551216049382716,-6.20374622356495,-0.23479754601227,0.0329577039274926,-1.06008157099698,-3.85728096676737,-0.568839879154079,-3.43653172205438,-2.02335168195719,-3.8870664652568,-3.71068693009119,-5.12300302114804,-3.24324471299094,-1.34812990936556,-2.41188753799392,0,-2.03389969604863,-1.7405,-1.72450755287009,-0.31787915407855,-2.56411782477341,-5.32051840490798,-1.82555214723926,-3.13920245398773,-4.54463496932515,-2.74012765957447,-0.101169184290031,-1.90192901234568,-4.14678963414634,-3.54248942598187,-5.90157401812689,-5.60234848484848,-5.66025679758308,-5.07520241691843,-2.53796072507553,-3.00541087613293,-6.25805135951662,-2.94657401812689,0.11995166163142,-3.75207716049383,-6.81710876132931,-3.30204294478528,-7.51741158536585,-7.5730122324159,-8.01591463414634,-7.89120731707317,-2.85641087613293,-7.85820307692308,-4.6516696969697,-6.75450755287009,-8.54241212121212,-7.85114769230769,-0.17344512195122
"21",-6.23765454545455,-5.58573413897281,-5.17773873873874,-4.24946846846847,1.47410703363914,-4.17435628742515,1.89774390243902,2.04695808383234,1.01334431137725,-1.78813513513514,1.48148648648649,-1.38382582582583,0.00418674698795196,-1.848996996997,-1.68228398791541,-3.07384384384384,-1.15479279279279,0.717916167664671,-0.378655688622755,2.03389969604863,0,0.379629179331307,0.305435435435435,1.72369461077844,-0.523312312312312,-3.18821951219512,0.30242987804878,-0.993711246200608,-2.41203647416413,-0.645144578313253,1.94981437125748,0.124155963302752,-2.10535735735736,-1.48558258258258,-3.86452694610778,-3.56732926829268,-3.61601497005988,-3.02661377245509,-0.506649700598802,-0.952332335329341,-4.23465868263473,-0.880437125748503,2.1710628742515,-1.71250458715596,-4.77938922155689,-1.17995136778116,-5.48283685800604,-5.53417272727273,-5.98782175226586,-5.84438972809668,-0.809294294294294,-5.8288993902439,-2.62113414634146,-4.6971377245509,-6.50466158536585,-5.82448475609756,1.83818731117825
"22",-6.59512844036697,-5.91422865853658,-5.52344848484848,-4.57509696969697,1.10362962962963,-4.53482175226586,1.50773636363636,1.7172416918429,0.635725075528701,-2.16711515151515,1.10686060606061,-1.78202424242424,-0.328724770642201,-2.18040303030303,-1.98450914634146,-3.45978484848485,-1.55145151515151,0.342241691842901,-0.717796352583586,1.7405,-0.379629179331307,0,-0.0138909090909086,1.37883685800604,-0.850596969696969,-3.55938484848485,-0.0927848484848481,-1.37519637462236,-2.79226283987915,-1.03292145015106,1.57382779456193,-0.235512345679012,-2.47445121951219,-1.79927272727273,-4.20256797583082,-3.89209846153846,-4.02018731117825,-3.39209365558912,-0.850205438066465,-1.33083685800604,-4.55806948640483,-1.27468277945619,1.79553474320242,-2.0824475308642,-5.12519335347432,-1.55919637462236,-5.78481402439024,-5.86623853211009,-6.30356097560976,-6.18221951219512,-1.1797,-6.18567076923077,-2.92197538461538,-5.08573111782477,-6.83452615384615,-6.19896307692308,1.534625
"23",-6.5706163141994,-5.89971084337349,-5.47193113772455,-4.54137425149701,1.15717987804878,-4.47490149253731,1.52162727272727,1.74309850746269,0.70229552238806,-2.1022776119403,1.17314029850746,-1.6953671641791,-0.281954682779456,-2.15502089552239,-1.98432432432432,-3.37731343283582,-1.47171044776119,0.403507462686567,-0.672462462462463,1.72450755287009,-0.305435435435435,0.0138909090909086,0,1.4146,-0.835083582089552,-3.560273556231,-0.0788939393939395,-1.36919393939394,-2.78537878787879,-0.993720720720721,1.64530447761194,-0.186125,-2.39693674698795,-1.79651044776119,-4.16949552238806,-3.87857575757576,-3.92142686567164,-3.33974328358209,-0.813388059701492,-1.26825074626866,-4.54078208955224,-1.19492835820896,1.86228955223881,-2.02968902439024,-5.08291343283582,-1.54622121212121,-5.79986144578313,-5.86684290030211,-6.30567168674699,-6.16397590361446,-1.12129850746269,-6.1397811550152,-2.92789696969697,-5.00865074626866,-6.81863939393939,-6.13672036474164,1.5256656626506
"24",-7.98775301204819,-7.32509009009009,-6.89191641791045,-5.96941791044776,-0.274917933130699,-5.89714880952381,0.13180606060606,0.3228125,-0.710395833333333,-3.5168776119403,-0.241459701492537,-3.1099671641791,-1.71577710843373,-3.56962089552239,-3.40857057057057,-4.79191343283582,-2.88631044776119,-1.00739285714286,-2.1023502994012,0.31787915407855,-1.72369461077844,-1.37883685800604,-1.4146,0,-2.24968358208955,-4.94197575757576,-1.46871515151515,-2.7540332326284,-4.1710996978852,-2.38864371257485,0.228229166666667,-1.62154711246201,-3.82889489489489,-3.21111044776119,-5.59229166666667,-5.26170303030303,-5.34044642857143,-4.75494642857143,-2.23085714285714,-2.67414285714286,-5.96264285714286,-2.60516369047619,0.447767857142857,-3.45921276595745,-6.50549404761905,-2.9380332326284,-7.22035435435435,-7.28546084337349,-7.72519219219219,-7.58371471471471,-2.53589850746269,-7.57125151515151,-4.31102424242424,-6.42528273809524,-8.20176666666667,-7.57167575757576,0.103039039039039
"25",-5.71422356495468,-5.04939457831325,-4.6352125748503,-3.70465568862275,1.99198170731707,-3.63981791044776,2.35833333333333,2.57818208955224,1.53737910447761,-1.26719402985075,2.00822388059701,-0.860283582089552,0.539166163141994,-1.31993731343284,-1.15213513513514,-2.54222985074627,-0.636626865671642,1.23859104477612,0.156285285285285,2.56411782477341,0.523312312312312,0.850596969696969,0.835083582089552,2.24968358208955,0,-2.72190273556231,0.757812121212121,-0.532487878787879,-1.94867272727273,-0.154018018018018,2.48038805970149,0.648676829268293,-1.57277108433735,-0.961426865671642,-3.33441194029851,-3.03812727272727,-3.08634328358209,-2.50465970149254,0.02169552238806,-0.433167164179105,-3.70569850746269,-0.359844776119403,2.69737313432836,-1.19488719512195,-4.24782985074627,-0.709515151515152,-4.94954518072289,-5.0104501510574,-5.45535542168675,-5.31365963855422,-0.286214925373134,-5.30119452887538,-2.08744848484849,-4.1735671641791,-5.97819090909091,-5.29813373860182,2.37598192771084
"26",-3.03307975460123,-2.35097247706422,-1.96406363636364,-1.01571212121212,4.67094427244582,-0.970145454545455,5.07800911854103,5.29256363636364,4.18933333333333,1.40050455927052,4.67729787234043,1.79166261398176,3.23881595092025,1.39295440729483,1.58981345565749,0.11193009118541,2.01516109422492,3.90007575757576,2.850125,5.32051840490798,3.18821951219512,3.55938484848485,3.560273556231,4.94197575757576,2.72190273556231,0,3.4819726443769,2.18112424242424,0.7658,2.53363939393939,5.1350696969697,3.32887925696594,1.09013149847095,1.76725531914894,-0.641387878787879,-0.294907692307692,-0.451390909090909,0.171448484848485,2.72111818181818,2.23583636363636,-0.9849,2.28344545454545,5.35526060606061,1.47955108359133,-1.56304242424242,1.99830909090909,-2.22076146788991,-2.30015030674847,-2.73899388379205,-2.61948623853211,2.39309726443769,-2.6192962962963,0.675215384615384,-1.51946363636364,-3.23733538461538,-2.6376975308642,5.10536391437309
"27",-6.51645705521472,-5.82624159021407,-5.43256838905775,-4.47595744680851,1.15825077399381,-4.4372303030303,1.60052121212121,1.81293939393939,0.723566666666667,-2.0743303030303,1.19964545454545,-1.68923939393939,-0.239374233128834,-2.08761818181818,-1.89075609756098,-3.367,-1.45866666666667,0.428275757575758,-0.628667682926829,1.82555214723926,-0.30242987804878,0.0927848484848481,0.0788939393939395,1.46871515151515,-0.757812121212121,-3.4819726443769,0,-1.2903,-2.70648484848485,-0.944875757575757,1.66611818181818,-0.17749226006192,-2.39062996941896,-1.70648787878788,-4.10433636363636,-3.80497538461538,-3.926,-3.30165151515152,-0.757409090909091,-1.24990606060606,-4.46074242424242,-1.18938181818182,1.88523939393939,-2.03044582043344,-5.02720909090909,-1.46732727272727,-5.7017125382263,-5.78598159509202,-6.22148929663609,-6.0999877675841,-1.08691515151515,-6.12795987654321,-2.83485230769231,-4.99390909090909,-6.74740307692308,-6.13775308641975,1.61988073394495
"28",-5.2237125382263,-4.54432926829268,-4.14518787878788,-3.19683636363636,2.47568827160494,-3.1596253776435,2.89082121212121,3.09243806646526,2.01092145015106,-0.784030303030303,2.48994545454545,-0.398939393939394,1.0447125382263,-0.797318181818182,-0.59627743902439,-2.0767,-0.168366666666666,1.71743806646526,0.655544072948328,3.13920245398773,0.993711246200608,1.37519637462236,1.36919393939394,2.7540332326284,0.532487878787879,-2.18112424242424,1.2903,0,-1.4170664652568,0.342274924471299,2.94902416918429,1.1365462962963,-1.10186890243902,-0.416187878787879,-2.82737160120846,-2.48021538461538,-2.64499093655589,-2.01689728096677,0.524990936555892,0.0443595166163142,-3.18287311178248,0.100513595166163,3.17073111782477,-0.710388888888889,-3.74999697885196,-0.184,-4.41491463414634,-4.49482262996942,-4.93366158536585,-4.81232012195122,0.203384848484849,-4.81369230769231,-1.51009230769231,-3.71053474320242,-5.42264307692308,-4.82698461538462,2.9045243902439
